Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2736","Offals, Edible","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2736","Offals, Edible","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2736","Offals, Edible","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2736","Offals, Edible","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2010","2010","1000 t","114","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2011","2011","1000 t","115","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2012","2012","1000 t","105","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2013","2013","1000 t","109","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2014","2014","1000 t","114","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2015","2015","1000 t","121","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2016","2016","1000 t","125","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2017","2017","1000 t","131","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2018","2018","1000 t","100","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2019","2019","1000 t","93","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2736","Offals, Edible","2020","2020","1000 t","87","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2736","Offals, Edible","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2010","2010","1000 t","104","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2011","2011","1000 t","105","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2012","2012","1000 t","96","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2013","2013","1000 t","100","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2014","2014","1000 t","104","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2015","2015","1000 t","111","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2016","2016","1000 t","114","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2017","2017","1000 t","120","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2018","2018","1000 t","92","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2019","2019","1000 t","85","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2736","Offals, Edible","2020","2020","1000 t","80","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2010","2010","million Kcal","111247","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2011","2011","million Kcal","112290","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2012","2012","million Kcal","103541","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2013","2013","million Kcal","107319","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2014","2014","million Kcal","112162","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2015","2015","million Kcal","118866","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2016","2016","million Kcal","121334","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2017","2017","million Kcal","127762","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2018","2018","million Kcal","98100","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2019","2019","million Kcal","92128.17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2736","Offals, Edible","2020","2020","million Kcal","88144.34","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2010","2010","g","18463","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2011","2011","g","18550","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2012","2012","g","17020","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2013","2013","g","17640","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2014","2014","g","18387","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2015","2015","g","19681","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2016","2016","g","20352","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2017","2017","g","21613","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2018","2018","g","16419","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2019","2019","g","14895.97","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2736","Offals, Edible","2020","2020","g","13572.3","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2010","2010","g","3159","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2011","2011","g","3231","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2012","2012","g","3021","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2013","2013","g","3132","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2014","2014","g","3297","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2015","2015","g","3398","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2016","2016","g","3339","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2017","2017","g","3321","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2018","2018","g","2695","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2019","2019","g","2807.32","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2736","Offals, Edible","2020","2020","g","3024.6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2010","2010","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2011","2011","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2012","2012","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2013","2013","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2014","2014","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2015","2015","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2016","2016","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2017","2017","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2018","2018","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2019","2019","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2740","Butter, Ghee","2020","2020","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2740","Butter, Ghee","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2740","Butter, Ghee","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2010","2010","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2011","2011","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2012","2012","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2013","2013","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2014","2014","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2015","2015","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2016","2016","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2017","2017","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2018","2018","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2019","2019","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2740","Butter, Ghee","2020","2020","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2740","Butter, Ghee","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2010","2010","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2011","2011","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2012","2012","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2013","2013","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2014","2014","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2015","2015","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2016","2016","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2017","2017","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2018","2018","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2019","2019","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2740","Butter, Ghee","2020","2020","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2010","2010","million Kcal","112879","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2011","2011","million Kcal","117876","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2012","2012","million Kcal","117473","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2013","2013","million Kcal","114635","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2014","2014","million Kcal","112432","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2015","2015","million Kcal","105428","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2016","2016","million Kcal","125090","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2017","2017","million Kcal","114708","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2018","2018","million Kcal","120676","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2019","2019","million Kcal","127957.93","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2740","Butter, Ghee","2020","2020","million Kcal","127377.81","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2010","2010","g","137","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2011","2011","g","143","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2012","2012","g","143","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2013","2013","g","139","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2014","2014","g","137","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2015","2015","g","129","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2016","2016","g","152","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2017","2017","g","140","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2018","2018","g","147","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2019","2019","g","155.74","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2740","Butter, Ghee","2020","2020","g","155.03","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2010","2010","g","12770","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2011","2011","g","13335","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2012","2012","g","13289","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2013","2013","g","12968","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2014","2014","g","12719","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2015","2015","g","11927","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2016","2016","g","14151","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2017","2017","g","12977","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2018","2018","g","13652","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2019","2019","g","14475.52","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2740","Butter, Ghee","2020","2020","g","14409.89","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2010","2010","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2011","2011","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2012","2012","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2013","2013","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2014","2014","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2015","2015","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2016","2016","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2017","2017","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2018","2018","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2019","2019","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2743","Cream","2020","2020","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2743","Cream","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2010","2010","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2011","2011","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2012","2012","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2013","2013","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2015","2015","1000 t","0","I","Imputed value"
